CF 	5	-0.183524026
CF 	6	-0.06124348
CF 	7	-0.075695768
CF 	8	-0.016236996
CF 	9	-0.00042191
CF 	10	-0.000118004
CG 	1	2.164008477
CG 	2	-0.793505516
CG 	3	-1.397885319
CG 	4	-2.306926388
CG 	5	-0.126577343
CG 	6	-0.036218317
CG 	7	-0.025376771
CG 	8	-0.00611256
CG 	9	-8.27E-07
CG 	10	0
CI 	1	1.48315515
CI 	2	-0.917170318
CI 	3	-2.002259956
CI 	4	-2.889640124
CI 	5	-0.162177719
CI 	6	-0.05025516
CI 	7	-0.048544611
CI 	8	-0.009444859
CI 	9	-4.68E-06
CI 	10	0
CL 	1	1.606020654
CL 	2	-0.917357835
CL 	3	-2.008424635
CL 	4	-2.810345777
CL 	5	-0.15682545
CL 	6	-0.050355001
CL 	7	-0.048931555
CL 	8	-0.00905671
CL 	9	-4.58E-05
CL 	10	0
CM 	1	1.416272413
CM 	2	-0.936575318
CM 	3	-1.998616948
CM 	4	-2.828479488
CM 	5	-0.159201996
CM 	6	-0.048663777
CM 	7	-0.046457702
CM 	8	-0.008572597
CM 	9	-3.66E-06
CM 	10	0
CS 	1	2.004196051
CS 	2	-0.892279321
CS 	3	-5.484277807
CS 	4	-2.592591108
CS 	5	-0.143159941
CS 	6	-0.043712474
CS 	7	-0.033366922
CS 	8	-0.007263346
CS 	9	-1.45E-06
CS 	10	0
CT 	1	1.679663072
CT 	2	-0.932075687
CT 	3	-1.616967744
CT 	4	-4.546166864
CT 	5	-0.154174195
CT 	6	-0.047666649
CT 	7	-0.039137852
CT 	8	-0.008408759
CT 	9	-1.63E-06
CT 	10	0
CV 	1	1.526007036
CV 	2	-0.901626764
CV 	3	-1.859488829
CV 	4	-1.880949568
CV 	5	-0.156004672
CV 	6	-0.046642294
CV 	7	-0.040738392
CV 	8	-0.008163094
CV 	9	-1.22E-05
CV 	10	0
CW 	1	1.263240954
CW 	2	-0.978325934
CW 	3	-2.652546127
CW 	4	-3.889625855
CW 	5	-0.195819984
CW 	6	-0.071995506
CW 	7	-0.118007111
CW 	8	-0.021802864
CW 	9	-0.000699048
CW 	10	-0.00046625
CY 	1	1.43914649
CY 	2	-0.958928447
CY 	3	-2.325846068
CY 	4	-3.63225666
CY 	5	-0.188331165
CY 	6	-0.063795101
CY 	7	-0.081392003
CY 	8	-0.019601945
CY 	9	-0.000691218
CY 	10	-0.00017552
FF 	1	1.068396992
FF 	2	-1.004741666
FF 	3	-3.081807435
FF 	4	-4.302658682
FF 	5	-0.210604288
FF 	6	-0.074849099
FF 	7	-0.123263976
FF 	8	-0.026521723
FF 	9	-0.00084928
FF 	10	-0.00022801
FG 	1	2.045990931
FG 	2	-0.834024637
FG 	3	-1.647397889
FG 	4	-2.790712353
FG 	5	-0.149220073
FG 	6	-0.049400166
FG 	7	-0.05194784
FG 	8	-0.01263423
FG 	9	-0.000410726
FG 	10	-0.000110832
FI 	1	1.2233391
FI 	2	-0.963205738
FI 	3	-2.501358222
FI 	4	-3.338306258
FI 	5	-0.190138617
FI 	6	-0.063539201
FI 	7	-0.087997274
FI 	8	-0.019568256
FI 	9	-0.000435965
FI 	10	-0.000111594
FL 	1	1.336159169
FL 	2	-0.963505552
FL 	3	-2.598637183
FL 	4	-3.854835825
FL 	5	-0.183695442
FL 	6	-0.064483128
FL 	7	-0.091034641
FL 	8	-0.017042773
FL 	9	-0.00046839
FL 	10	-0.0001092
FM 	1	1.134739089
FM 	2	-0.98281794
FM 	3	-2.794476012
FM 	4	-3.998296272
FM 	5	-0.189015872
FM 	6	-0.062338314
FM 	7	-0.101906319
FM 	8	-0.018032787
FM 	9	-0.00043324
FM 	10	-0.000110141
FS 	1	1.747409042
FS 	2	-0.939008632
FS 	3	-5.716935893
FS 	4	-3.402056416
FS 	5	-0.169183156
FS 	6	-0.057289011
FS 	7	-0.063308823
FS 	8	-0.014788038
FS 	9	-0.000404289
FS 	10	-0.000111206
FT 	1	1.419497172
FT 	2	-0.979437358
FT 	3	-2.053405993
FT 	4	-5.395735949
FT 	5	-0.179980692
FT 	6	-0.061324639
FT 	7	-0.072197449
FT 	8	-0.016031973
FT 	9	-0.000430101
FT 	10	-0.000110876
FV 	1	1.267974779
FV 	2	-0.946404885
FV 	3	-2.272461271
FV 	4	-2.435524738
FV 	5	-0.183386546
FV 	6	-0.060132943
FV 	7	-0.07943936
FV 	8	-0.017831374
FV 	9	-0.000408699
FV 	10	-0.000112695
FW 	1	0.933555717
FW 	2	-1.025283317
FW 	3	-3.492706376
FW 	4	-4.585681081
FW 	5	-0.226445537
FW 	6	-0.088135485
FW 	7	-0.188811857
FW 	8	-0.035791904
FW 	9	-0.001098052
FW 	10	-0.000575051
FY 	1	1.120510534
FY 	2	-1.005127828
FY 	3	-3.145911358
FY 	4	-4.533138877
FY 	5	-0.214266208
FY 	6	-0.077693913
FY 	7	-0.135192219
FY 	8	-0.02883652
FY 	9	-0.001088051
FY 	10	-0.000301622
GG 	1	2.607123453
GG 	2	-0.687063112
GG 	3	-1.013514323
GG 	4	-2.113907498
GG 	5	-0.099041429
GG 	6	-0.025293667
GG 	7	-0.012872988
GG 	8	-0.003354729
GG 	9	0
GG 	10	0
GI 	1	2.058288408
GI 	2	-0.796908983
GI 	3	-1.482995468
GI 	4	-2.37505472
GI 	5	-0.130122905
GI 	6	-0.038701561
GI 	7	-0.029120071
GI 	8	-0.006440524
GI 	9	-3.61E-06
GI 	10	0
GL 	1	2.167810201
GL 	2	-0.799943505
GL 	3	-1.438513894
GL 	4	-2.403011665
GL 	5	-0.127294497
GL 	6	-0.037897235
GL 	7	-0.029607359
GL 	8	-0.006265892
GL 	9	-4.73E-05
GL 	10	0
GM 	1	2.109296327
GM 	2	-0.815628193
GM 	3	-1.378102834
GM 	4	-2.346434303
GM 	5	-0.128414364
GM 	6	-0.037140889
GM 	7	-0.02543115
GM 	8	-0.005724709
GM 	9	-2.76E-06
GM 	10	0
GS 	1	2.560254743
GS 	2	-0.780057719
GS 	3	-5.09409849
GS 	4	-2.31044967
GS 	5	-0.112830551
GS 	6	-0.032313391
GS 	7	-0.01862241
GS 	8	-0.004446687
GS 	9	-6.46E-07
GS 	10	0
GT 	1	2.255167683
GT 	2	-0.811703059
GT 	3	-1.138924867
GT 	4	-4.223663456
GT 	5	-0.123671253
GT 	6	-0.036923732
GT 	7	-0.024053579
GT 	8	-0.005608559
GT 	9	-8.22E-07
GT 	10	0
GV 	1	2.078721071
GV 	2	-0.783143301
GV 	3	-1.379115155
GV 	4	-1.435478216
GV 	5	-0.124505529
GV 	6	-0.035128573
GV 	7	-0.022941887
GV 	8	-0.005250274
GV 	9	-1.14E-05
GV 	10	0
GW 	1	2.01326305
GW 	2	-0.853570929
GW 	3	-1.797803523
GW 	4	-2.718868643
GW 	5	-0.162671684
GW 	6	-0.060880708
GW 	7	-0.078023234
GW 	8	-0.017340477
GW 	9	-0.00067734
GW 	10	-0.000456171
GY 	1	2.071368679
GY 	2	-0.834322602
GY 	3	-1.70662224
GY 	4	-2.876781333
GY 	5	-0.154907852
GY 	6	-0.052054868
GY 	7	-0.058199294
GY 	8	-0.01542644
GY 	9	-0.000685247
GY 	10	-0.000185896
II 	1	1.341698955
II 	2	-0.923901917
II 	3	-2.168342008
II 	4	-3.261790745
II 	5	-0.166626219
II 	6	-0.052510988
II 	7	-0.058353933
II 	8	-0.011121692
II 	9	-7.62E-06
II 	10	0
IL 	1	1.462507419
IL 	2	-0.923971256
IL 	3	-2.205282711
IL 	4	-3.224447151
IL 	5	-0.161579048
IL 	6	-0.05304983
IL 	7	-0.058005064
IL 	8	-0.010175626
IL 	9	-5.06E-05
IL 	10	0
IM 	1	1.13232297
IM 	2	-0.942952874
IM 	3	-2.327684952
IM 	4	-3.225489807
IM 	5	-0.164599225
IM 	6	-0.050583689
IM 	7	-0.056634098
IM 	8	-0.009847121
IM 	9	-6.52E-06
IM 	10	0
IS 	1	1.885724014
IS 	2	-0.899188612
IS 	3	-5.643414305
IS 	4	-2.712157441
IS 	5	-0.147327077
IS 	6	-0.046353674
IS 	7	-0.038414737
IS 	8	-0.007620576
IS 	9	-4.56E-06
IS 	10	0
IT 	1	1.544409522
IT 	2	-0.93896657
IT 	3	-1.774528465
IT 	4	-4.688322807
IT 	5	-0.158648301
IT 	6	-0.050420813
IT 	7	-0.045869526
IT 	8	-0.009019787
IT 	9	-4.78E-06
IT 	10	0
IV 	1	1.388772518
IV 	2	-0.908366178
IV 	3	-2.005380443
IV 	4	-2.149967614
IV 	5	-0.160279224
IV 	6	-0.048880155
IV 	7	-0.048186123
IV 	8	-0.009439167
IV 	9	-1.52E-05
IV 	10	0
IW 	1	1.120698903
IW 	2	-0.982935823
IW 	3	-2.953246408
IW 	4	-3.587188783
IW 	5	-0.203314989
IW 	6	-0.075133737
IW 	7	-0.150058346
IW 	8	-0.026790737
IW 	9	-0.000698177
IW 	10	-0.000464633
IY 	1	1.258008948
IY 	2	-0.966009947
IY 	3	-2.55882816
IY 	4	-3.302876646
IY 	5	-0.193026079
IY 	6	-0.066988413
IY 	7	-0.102301075
IY 	8	-0.022270226
IY 	9	-0.000666694
IY 	10	-0.00018762
LL 	1	1.589329583
LL 	2	-0.923317342
LL 	3	-2.285576559
LL 	4	-3.114541325
LL 	5	-0.15763732
LL 	6	-0.053457456
LL 	7	-0.057913483
LL 	8	-0.009510201
LL 	9	-9.58E-05
LL 	10	0
LM 	1	1.26499999
LM 	2	-0.940434225
LM 	3	-2.331097931
LM 	4	-3.152264955
LM 	5	-0.159476145
LM 	6	-0.051584755
LM 	7	-0.057922272
LM 	8	-0.008906621
LM 	9	-4.90E-05
LM 	10	0
LS 	1	2.0080813
LS 	2	-0.899469838
LS 	3	-5.593197043
LS 	4	-2.72826937
LS 	5	-0.142996487
LS 	6	-0.046291428
LS 	7	-0.038533301
LS 	8	-0.00745843
LS 	9	-4.64E-05
LS 	10	0
LT 	1	1.675763094
LT 	2	-0.939572199
LT 	3	-1.799766661
LT 	4	-4.659176007
LT 	5	-0.154136578
LT 	6	-0.050508771
LT 	7	-0.045609366
LT 	8	-0.008554645
LT 	9	-4.78E-05
LT 	10	0
LV 	1	1.50874959
LV 	2	-0.908004473
LV 	3	-2.012418253
LV 	4	-2.117275163
LV 	5	-0.155914963
LV 	6	-0.049024862
LV 	7	-0.047868964
LV 	8	-0.008771523
LV 	9	-5.85E-05
LV 	10	0
LW 	1	1.150021048
LW 	2	-0.983482452
LW 	3	-2.850816797
LW 	4	-4.138361185
LW 	5	-0.197020499
LW 	6	-0.074557155
LW 	7	-0.151737948
LW 	8	-0.023730843
LW 	9	-0.000752653
LW 	10	-0.000479598
LY 	1	1.389430053
LY 	2	-0.964160048
LY 	3	-2.662817271
LY 	4	-4.06396814
LY 	5	-0.187680921
LY 	6	-0.066674304
LY 	7	-0.104154618
LY 	8	-0.020257944
LY 	9	-0.000718377
LY 	10	-0.000181605
MM 	1	1.071443426
MM 	2	-0.961638239
MM 	3	-2.750464644
MM 	4	-3.423415495
MM 	5	-0.159961817
MM 	6	-0.048744947
MM 	7	-0.054383864
MM 	8	-0.008264708
MM 	9	-5.76E-06
MM 	10	0
MS 	1	1.848815229
MS 	2	-0.918081203
MS 	3	-5.571734826
MS 	4	-2.665669338
MS 	5	-0.144914621
MS 	6	-0.044861113
MS 	7	-0.035379284
MS 	8	-0.006811209
MS 	9	-3.53E-06
MS 	10	0
MT 	1	1.456911814
MT 	2	-0.959249282
MT 	3	-1.787310542
MT 	4	-4.835560916
MT 	5	-0.155666546
MT 	6	-0.048694175
MT 	7	-0.042885538
MT 	8	-0.008157236
MT 	9	-3.70E-06
MT 	10	0
MV 	1	1.196163329
MV 	2	-0.926750403
MV 	3	-1.981253771
MV 	4	-2.120799414
MV 	5	-0.158108876
MV 	6	-0.046808769
MV 	7	-0.044596133
MV 	8	-0.008465547
MV 	9	-1.41E-05
MV 	10	0
MW 	1	0.891492491
MW 	2	-1.002981171
MW 	3	-3.28625151
MW 	4	-5.001968933
MW 	5	-0.200727886
MW 	6	-0.075424025
MW 	7	-0.228682417
MW 	8	-0.025391789
MW 	9	-0.000645278
MW 	10	-0.000457973
MY 	1	1.097662045
MY 	2	-0.979609927
MY 	3	-2.800502624
MY 	4	-4.029426354
MY 	5	-0.192450493
MY 	6	-0.065360131
MY 	7	-0.11471603
MY 	8	-0.021611212
MY 	9	-0.000679166
MY 	10	-0.000183956
SS 	1	2.471880022
SS 	2	-0.874606595
SS 	3	-9.151461164
SS 	4	-2.548193056
SS 	5	-0.128435592
SS 	6	-0.039875007
SS 	7	-0.025695073
SS 	8	-0.005527929
SS 	9	-1.30E-06
SS 	10	0
ST 	1	2.099236073
ST 	2	-0.914136977
ST 	3	-5.15345018
ST 	4	-4.492509793
ST 	5	-0.139968094
ST 	6	-0.043694317
ST 	7	-0.031124587
ST 	8	-0.006733936
ST 	9	-1.47E-06
ST 	10	0
SV 	1	1.923397896
SV 	2	-0.88408455
SV 	3	-5.480588742
SV 	4	-1.736218291
SV 	5	-0.14052944
SV 	6	-0.042688899
SV 	7	-0.031421602
SV 	8	-0.006317478
SV 	9	-1.20E-05
SV 	10	0
SW 	1	1.685636735
SW 	2	-0.958448641
SW 	3	-5.992138561
SW 	4	-3.708196226
SW 	5	-0.182528944
SW 	6	-0.068018448
SW 	7	-0.100524335
SW 	8	-0.020282552
SW 	9	-0.000696378
SW 	10	-0.000476256
SY 	1	1.798808133
SY 	2	-0.939205001
SY 	3	-5.884622131
SY 	4	-3.534410762
SY 	5	-0.173751299
SY 	6	-0.059820895
SY 	7	-0.072298771
SY 	8	-0.017687575
SY 	9	-0.000704831
SY 	10	-0.000196678
TT 	1	1.750972766
TT 	2	-0.95364899
TT 	3	-1.354535089
TT 	4	-6.408789795
TT 	5	-0.150897731
TT 	6	-0.047793879
TT 	7	-0.036866057
TT 	8	-0.007815654
TT 	9	-1.64E-06
TT 	10	0
TV 	1	1.588026546
TV 	2	-0.922977868
TV 	3	-1.639297997
TV 	4	-3.742344712
TV 	5	-0.152605009
TV 	6	-0.046723086
TV 	7	-0.037900117
TV 	8	-0.0077528
TV 	9	-1.24E-05
TV 	10	0
TW 	1	1.298020765
TW 	2	-1.000876905
TW 	3	-2.428180581
TW 	4	-5.627593139
TW 	5	-0.193836853
TW 	6	-0.073406536
TW 	7	-0.114519612
TW 	8	-0.021404833
TW 	9	-0.000727876
TW 	10	-0.00046729
TY 	1	1.462536238
TY 	2	-0.980905433
TY 	3	-2.106623005
TY 	4	-5.540837803
TY 	5	-0.184039687
TY 	6	-0.064143802
TY 	7	-0.082510506
TY 	8	-0.018846693
TY 	9	-0.00067216
TY 	10	-0.000191647
VV 	1	1.431024269
VV 	2	-0.892910423
VV 	3	-1.858445173
VV 	4	-1.093628104
VV 	5	-0.153877597
VV 	6	-0.045168574
VV 	7	-0.038810327
VV 	8	-0.007892265
VV 	9	-2.25E-05
VV 	10	0
VW 	1	1.167899764
VW 	2	-0.967650017
VW 	3	-2.656184794
VW 	4	-2.774216158
VW 	5	-0.194629432
VW 	6	-0.072078847
VW 	7	-0.129042434
VW 	8	-0.02336381
VW 	9	-0.000673588
VW 	10	-0.000463039
VY 	1	1.327357454
VY 	2	-0.950423528
VY 	3	-2.340916152
VY 	4	-2.230021341
VY 	5	-0.185763811
VY 	6	-0.063565186
VY 	7	-0.088750245
VY 	8	-0.02061328
VY 	9	-0.000705796
VY 	10	-0.00018812
WW 	1	0.774895138
WW 	2	-1.051665178
WW 	3	-4.212689575
WW 	4	-4.987036288
WW 	5	-0.238762883
WW 	6	-0.098914597
WW 	7	-0.346847128
WW 	8	-0.055024254
WW 	9	-0.001378324
WW 	10	-0.000970798
WY 	1	0.959038492
WY 	2	-1.027919263
WY 	3	-3.476660954
WY 	4	-4.83526611
WY 	5	-0.229526788
WY 	6	-0.090618719
WY 	7	-0.227500093
WY 	8	-0.04235276
WY 	9	-0.001390576
WY 	10	-0.000653392
YY 	1	1.188116144
YY 	2	-1.00719594
YY 	3	-3.190181673
YY 	4	-4.751582694
YY 	5	-0.217648965
YY 	6	-0.080633862
YY 	7	-0.145851532
YY 	8	-0.031323089
YY 	9	-0.001329058
YY 	10	-0.000363431
